ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS,LAT,LONG
VAD10956,,,,,Acadia Park Residence - Melfa Lane (2623),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2623,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2623 Melfa Lane,-123.236866,49.263769
VAD10957,,,,,Acadia Park Residence - Yalta Place (5638),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5638,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5638 Yalta Place,-123.238534,49.264002
VAD10959,,,,,Acadia Park Residence - Yalta Place (5648),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5648,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5648 Yalta Place,-123.238839,49.263781
VAD10960,,,,,Acadia Park Residence - Melfa Lane (2512),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2512,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2512 Melfa Lane,-123.237705,49.265094
VAD10689,,,,,Acadia Park Residence - Tennis Crescent (2627),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2627,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2627 Tennis Crescent,-123.238175,49.263833
VAD10690,,,,,Acadia Park Residence - Montgomery Place (5624),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5624,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5624 Montgomery Place,-123.238701,49.264556
VAD10691,,,,,Acadia Park Residence - Montgomery Place (5642),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5642,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5642 Montgomery Place,-123.239268,49.264491
VAD10692,,,,,Acadia Park Residence - Pearkes Lane (2506),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2506,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C4,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2506 Pearkes Lane,-123.239146,49.264204
VAD10693,,,,,Acadia Park Residence - Melfa Lane (2511),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2511,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2511 Melfa Lane,-123.237713,49.264813
VAD10694,,,,,Acadia Park Residence - Melfa Lane (2608),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2608,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2608 Melfa Lane,-123.237068,49.264423
VAD10695,,,,,Acadia Park Residence - Melfa Lane (2607),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2607,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2607 Melfa Lane,-123.237042,49.264061
VAD10940,,,,,Acadia Park Residence - Montgomery Place (5614),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5614,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5614 Montgomery Place,-123.238498,49.264743
VAD11195,Building,,1,,Thames Court - Building 1,Thames Court,5880,,Hampton,Place,0,,0,Vancouver,Municipality,V6T 2E9,BC,Current,1,1,VBL10417,NeighbourhoodBldg,FrontDoor,Building,VBL10417,0,,0,,,,Hampton Place,,RACHELW,20200422214337,RACHELW,20200706215207,VAD11071,"5880 Hampton Place, Building 1",-123.23566,49.257167
VAD10667,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2608,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2608 Fairview Crescent,-123.24099,49.263235
VAD10668,,,,,Fairview Crescent Residence (Unit 28),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2634,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2634 Fairview Crescent,-123.240581,49.263291
VAD10669,,,,,Fairview Crescent Residence (Unit 26),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2612,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2612 Fairview Crescent,-123.240897,49.263221
VAD10670,,,,,Fairview Crescent Residence (Unit 26) ,Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2604,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2604 Fairview Crescent,-123.240998,49.263219
VAD10671,,,,,Fairview Crescent Residence (Unit 28),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2630,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2630 Fairview Crescent,-123.240628,49.263361
VAD10672,,,,,Fairview Crescent Residence (Unit 27),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2616,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2616 Fairview Crescent,-123.240823,49.263241
VAD10673,,,,,Fairview Crescent Residence (Unit 28),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2632,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2632 Fairview Crescent,-123.240607,49.263336
VAD10674,,,,,Fairview Crescent Residence (Unit 27),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2620,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2620 Fairview Crescent,-123.240756,49.263264
VAD10675,,,,,Fairview Crescent Residence (Unit 27),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2618,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2618 Fairview Crescent,-123.240825,49.2633
VAD10676,,,,,Fairview Crescent Residence (Unit 27),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2614,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11162,2614 Fairview Crescent,-123.240841,49.263241
VAD10941,,,,,Acadia Park Residence - Melfa Lane (2520),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2520,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2520 Melfa Lane,-123.237394,49.264834
VAD10942,,,,,Acadia Park Residence - Yalta Place (5612),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5612,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5612 Yalta Place,-123.237906,49.264091
VAD10943,,,,,Acadia Park Residence - Melfa Lane (2604),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2604,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2604 Melfa Lane,-123.237149,49.264486
VAD10944,,,,,Acadia Park Residence - Melfa Lane (2614),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2614,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2614 Melfa Lane,-123.236809,49.264098
VAD10945,,,,,Acadia Park Residence - Pearkes Lane (2515),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2515,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2515 Pearkes Lane,-123.239561,49.264417
VAD10946,,,,,Acadia Park Residence - Tennis Crescent (2645),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2645,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2645 Tennis Crescent,-123.237745,49.263424
VAD10947,,,,,Acadia Park Residence - Tennis Crescent (2661),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2661,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2661 Tennis Crescent,-123.237546,49.26303
VAD10746,,,,,Acadia Park Residence - Yalta Place (5631),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5631,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5631 Yalta Place,-123.238494,49.264158
VAD10747,,,,,Acadia Park Residence - Melfa Lane (2517),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2517,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2517 Melfa Lane,-123.237616,49.264716
VAD10748,,,,,Acadia Park Residence - Tennis Crescent (2626),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2626,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2626 Tennis Crescent,-123.237892,49.26379
VAD10993,,,,,Acadia Park Residence - Montgomery Place (5610),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5610,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5610 Montgomery Place,-123.238411,49.264791
VAD10994,,,,,Acadia Park Residence - Tennis Crescent (2649),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2649,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2649 Tennis Crescent,-123.237711,49.263344
VAD10996,,,,,Acadia Park Residence - Yalta Place (5607),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5607,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5607 Yalta Place,-123.237851,49.264417
VAD10997,,,,,Acadia Park Residence - Pearkes Lane (2609),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2609,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2609 Pearkes Lane,-123.239152,49.263823
VAD10998,,,,,Acadia Park Residence - Yalta Place (5609),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5609,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5609 Yalta Place,-123.237906,49.264413
VAD10999,,,,,Acadia Park Residence - Tennis Crescent (2635),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2635,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2635 Tennis Crescent,-123.238113,49.263653
VAD11000,,,,,Acadia Park Residence - Montgomery Place (5639),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5639,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5639 Montgomery Place,-123.23953,49.264738
VAD11001,,,,,Acadia Park Residence - Melfa Lane (2501),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2501,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2501 Melfa Lane,-123.237966,49.264982
VAD11002,,,,,Acadia Park Residence - Pearkes Lane (2601),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2601,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2601 Pearkes Lane,-123.239192,49.264014
VAD11003,,,,,Acadia Park Residence - Melfa Lane (2639),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2639,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2639 Melfa Lane,-123.236526,49.263338
VAD10749,,,,,Acadia Park Residence - Yalta Place (5643),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5643,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5643 Yalta Place,-123.238833,49.26406
VAD10750,,,,,Acadia Park Residence - Melfa Lane (2620),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2620,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2620 Melfa Lane,-123.236816,49.263981
VAD10751,,,,,Acadia Park Residence - Pearkes Lane (2504),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2504,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C4,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2504 Pearkes Lane,-123.239166,49.264239
VAD10752,,,,,Acadia Park Residence - Melfa Lane (2625),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2625,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2625 Melfa Lane,-123.236833,49.263729
VAD10753,,,,,Acadia Park Residence - Yalta Place (5505),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5505,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5505 Yalta Place,-123.237611,49.264447
VAD10754,,,,,Acadia Park Residence - Pearkes Lane (2521),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2521,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2521 Pearkes Lane,-123.239454,49.264319
VAD10755,,,,,Acadia Park Residence - Tennis Crescent (2622),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2622,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2622 Tennis Crescent,-123.237953,49.263852
VAD10756,,,,,Acadia Park Residence - Melfa Lane (2635),Acadia Park Residence - Melfa Lane -- Acadia Park & Fairview Crescent Residence,2635,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195039,VAD11160,2635 Melfa Lane,-123.236785,49.263487
VAD10757,,,,,Acadia Park Residence - Montgomery Place (5611),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5611,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5611 Montgomery Place,-123.238563,49.265008
VAD10758,,,,,Acadia Park Residence - Fairview Place (5605),Acadia Park Residence - Fairview Place -- Acadia Park & Fairview Crescent Residence,5605,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10437,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10992,5605 Fairview Place,-123.236825,49.263214
VAD11004,,,,,Acadia Park Residence - Montgomery Place (5615),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5615,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5615 Montgomery Place,-123.238613,49.26495
VAD11006,,,,,Acadia Park Residence - Tennis Crescent (2629),Acadia Park Residence - Tennis Crescent -- Acadia Park & Fairview Crescent Residence,2629,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10436,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10574,2629 Tennis Crescent,-123.238159,49.263792
VAD11007,,,,,Acadia Park Residence - Montgomery Place (5641),Acadia Park Residence - Montgomery Place -- Acadia Park & Fairview Crescent Residence,5641,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10439,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD10986,5641 Montgomery Place,-123.239593,49.264674
VAD11009,,,,,Acadia Park Residence - Pearkes Lane (2605),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2605,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2605 Pearkes Lane,-123.239168,49.263936
VAD11010,,,,,Acadia Park Residence - Yalta Place (5616),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5616,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5616 Yalta Place,-123.237984,49.26403
VAD11011,,,,,Acadia Park Residence - Yalta Place (5625),Acadia Park Residence - Yalta Place -- Acadia Park & Fairview Crescent Residence,5625,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 1L7,BC,Current,1,0,VBL10438,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323195522,VAD10995,5625 Yalta Place,-123.238355,49.264199
VAD11012,,,,,Acadia Park Residence - Pearkes Lane (2502),Acadia Park Residence - Pearkes Lane -- Acadia Park & Fairview Crescent Residence,2502,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C4,BC,Current,1,0,VBL10440,Residential,FrontDoor,IndoorArea,,0,,1,CampusMail,,1,Academic,,,,RACHELW,20210323192557,VAD11005,2502 Pearkes Lane,-123.239194,49.264276
