POI_ID,ADD_ID,PLACENAME,PLACENAME2,ABBREVIATEDPLACENAME,BL_NAME,BL_CLASS,SERVICE_TYPE,PHOTOURL,URL,CONTACT,HOURS,LICENSE,MANAGE,STATUS,LEED,HTML,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,GLOBALID,BCN_CODE,BCN_LANDUSE,BCN_NOEMP,BCN_CLASS,LAT,LONG
VPOI10383,VAD11126,UBC Hospital,UBC Hospital,,,,hospital,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/463.jpg,http://www.vch.ca/Locations-Services/result?res_id=652,Phone: (604) 822-7121; Fax: (604) 822-7653,Daily: 8 am - 10 pm,N,,Current,Civic,,,,TOML,20221230210743,{4B659824-014D-44C4-9060-4A02C361FCE5},,,,,-123.245771,49.264197
VPOI10028,VAD11126,Student Health Services,,,,,campus_services,,https://students.ubc.ca/health-wellness/student-health-service,Phone: (604) 822-7011; Email: student.health@ubc.ca; Fax: 1 855 822-7212,"M-W,Fri: 8 am - 4 pm; Th: 9 am - 4 pm; Sat-Sun: Closed",N,,Current,Civic,,,,TOML,20221230210743,{1CC900B4-A8A5-4D7B-BA97-4D7C24CE04FA},,,,,-123.245718,49.263984
VPOI10463,VAD11126,Emergency Department,,,,,campus_services,,,,,N,,Current,Civic,,RACHELW,20220606164510,TOML,20221230210743,{98846833-50DB-4215-B136-D54F09489F52},,,,,-123.245497,49.264054
VPOI10147,VAD11033,Ami Cafe,,,,,cafe,,http://cafeami.ca/cafe-ami-university-of-british-columbia/,Phone: (604) 822-2348; Email: CafeAmiGroup@gmail.com; Fax: (604) 822-2326,M-F: 7 am - 5 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221230210743,{843C6E86-6B37-413A-863A-A566A3EB2415},,,,,-123.244472,49.264615
VPOI10170,VAD11033,Allan McGavin Sports Medicine Centre,,,,,campus_services,,http://sportsmedicine.med.ubc.ca/,Phone: (604) 822-3614; Email: amsmcinfo@gmail.com; Fax: (604) 822-9058,M-Th: 6 am - 8 pm; Fri: 6 am - 7 pm; Sat: 8 am - 2 pm,Y,,Current,Civic,,,,TOML,20221230210743,{FC0E38F8-65E6-4B3B-88BF-F8EC6F29DB11},,,,,-123.244421,49.264501
VPOI10031,VAD10111,Perugia Italian Caffè,,,,,cafe,,https://food.ubc.ca/places/perugia-italian-caffe/,Phone: (604) 827-3291,M-Th: 7:30 am - 5 pm; Fri: 7:30 am - 4 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221230210743,{45F8AEF7-0D53-46CD-8DD8-A872BAAF2706},,,,,-123.244823,49.262252
VPOI10305,VAD10491,BC Ambulance Service Station 262,BC Ambulance Service,,,,campus_services,,,,24hrs,,,Current,Civic,,GISSTUD1,20180117190927,TOML,20221230210743,{AD5ADFBE-1BBB-4FCD-81CB-CF4AA2C84F2B},,,,,-123.243553,49.263274
VPOI10373,VAD11034,Convergent Manufacturing Technologies,,,,,commercial_services,,,,M-F: 9 am - 5 pm; Sat-Sun: Closed,,,Current,Services,,GISSTUD1,20180719232313,TOML,20221230210743,{4FEC893A-4ACB-4CB8-B54E-994F48A9AC24},,,,,-123.246461,49.262032
VPOI10372,VAD11034,Contextual Genomics Inc.,,,,,commercial_services,,,,,,,Current,Services,,GISSTUD1,20180712230205,TOML,20221230210743,{80984EF6-4698-40E0-BCD9-5C37ECC7BFAF},,,,,-123.246373,49.262142
VPOI10281,VAD11034,Motion Metrics International,,,,,commercial_services,,http://www.motionmetrics.com/,Phone: (604) 822-5842,M-F: 9 am - 5 pm; Sat-Sun: Closed,,,Current,Services,,GISSTUD1,20180712211934,TOML,20221230210743,{254D8D3D-D53C-4997-B232-AFFF8A23B366},,,,,-123.246484,49.262115
VPOI10381,VAD11034,Renaissance Bioscience Corp,,,,,commercial_services,,,,M-F: 9 am - 5 pm; Sat-Sun: Closed,,,Current,Services,,GISSTUD1,20180712205555,TOML,20221230210743,{C765E805-B039-4037-9C73-1550BBC505F9},,,,,-123.246287,49.261948
VPOI10415,VAD11122,Taylor Learning Plaza,Taylor Plaza,,,garden,plaza,,,,,N,,Current,Civic,,,,TOML,20230114000926,{2C705B03-08F1-471D-9B4C-3FAD8845E593},,,,,-123.24679,49.252955
VPOI10144,VAD11122,Roseline Sturdy Amphitheatre,Roseline Sturdy Amphitheatre,,,garden,plaza,,http://botanicalgarden.ubc.ca/rentals/facilities/roseline-sturdy-amphitheatre/,Phone: (604) 827-3907; Email: garden.programs@ubc.ca,,N,,Current,Civic,,,,TOML,20230114000926,{B5F26D78-12CB-4C00-8581-95E7F3D618E3},,,,,-123.24726,49.254511
VPOI10202,,David Sidoo Field,David Sidoo,,,field,field,,,,,N,,Current,Services,,,,TOML,20230114000926,{D7E3E574-037B-4358-B45F-450575DE7822},,,,,-123.24545,49.254495
VPOI10386,VAD11122,UBC Botanical Garden and Centre for Plant Research,Botanical Garden,,,,garden,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/097.jpg,http://www.botanicalgarden.ubc.ca/centre-for-plant-research,Phone: (604) 822-4208; Email: garden.info@ubc.ca,Daily: 9:30 am - 4:30 pm; Summer Thurs: 9:30 am - 8 pm,N,,Current,Civic,,,,TOML,20230114000926,{6D5DC6B4-72E6-431E-A3EC-D46B8079B053},,,,,-123.249738,49.253233
VPOI10404,VAD11122,UBC Botanical Garden,,,,,garden,,http://botanicalgarden.ubc.ca/,Phone: (604) 822-4208; Email: garden.info@ubc.ca,Daily: 9:30 am - 4:30 pm; Summer Thurs: 9:30 am - 8 pm,N,,Current,Civic,,,,TOML,20230114000926,{FE26811A-A1C4-44CF-A8DD-3A0BFF8BA653},,,,,-123.248007,49.253611
VPOI10405,VAD10709,Chuva Child Care,Chuva,CCAB,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{EE378490-DDC3-4E28-8D34-82A5CB118CF3},,,,,-123.234089,49.260752
VPOI10391,VAD11096,Kittiwake Child Care,Kittiwake,CCS1,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{4FB0AA84-BC7D-41C5-A493-B87CA4DDA0DC},,,,,-123.235229,49.260072
VPOI10392,VAD11100,Sandpiper Child Care,Sandpiper,CCS2,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{BAAC4E91-D101-4DC4-8557-A1C5D7FEB443},,,,,-123.234869,49.26027
VPOI10399,VAD11101,Salal Child Care,Salal,CCS1,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{A5DCDA10-E218-425D-BDC7-4098D1E6AFC9},,,,,-123.235108,49.259929
VPOI10401,VAD11107,Auklet Child Care,Auklet,CCS2,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113231448,{28BE5670-CFFA-4E9D-AEB4-72B104AA0A21},,,,,-123.234753,49.260126
VPOI10288,VAD10715,Canada Goose Child Care,Canada Goose,CCS2,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,,,,TOML,20230113233337,{BFDCBB41-497B-4D5E-A476-59E6EA6D8B0D},,,,,-123.234805,49.259585
VPOI10109,VAD10825,Campus and Community Planning,,,,,campus_services,,https://planning.ubc.ca/vancouver,Phone: (604) 822-8228; Email: info.planning@ubc.ca; Fax: (604) 822-6119,M-F: 8:30 am to 4:30 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221230210213,{D26D0458-6076-4871-BCB9-2FC5344562B4},,,,,-123.253195,49.26237
VPOI10444,VAD10889,The Loop Cafe,,,,,cafe,,https://food.ubc.ca/places/the-loop-cafe/,Phone: (604) 827-3785,,N,,Retired,,,RACHELW,20220125181404,TOML,20221230210213,{1EC606A5-96E5-48B2-A18E-618CDC76A296},,,,,-123.253188,49.26193
VPOI10140,VAD10889,Campus Sustainability Office,,,,,campus_services,,https://sustain.ubc.ca/,Phone: (604) 822-9376; Email: usi.office@ubc.ca,M-F: 8:30 am - 5 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221230210213,{97EF4378-2411-4F22-98D1-324961E2B903},,,,,-123.25311,49.262049
VPOI10060,,Pacific Spirit Dental,,,,,medical,,http://www.pacificspiritdental.ca/,Phone: (604) 224-2411,M-Th: 8 am - 5 pm; Fri-Sun: Closed,N,,UEL,Civic,,,,RACHELW,20221205225219,{CDB9BF92-DF4A-445E-BB76-D877C99F7185},,,,,-123.242825,49.265955
VPOI10073,VAD11106,Norm Theatre,,,,,attraction,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/790.jpg,http://www.ams.ubc.ca,webeditor@ams.ubc.ca</br>Phone: (604) 822-2901,,N,,Current,Civic,,,,RACHELW,20221205225220,{BE4940A4-357B-4A70-AC7A-C6F3ACC76060},,,,,-123.250105,49.267434
VPOI10023,,Hannah and Samuel Flower Shop,,,,,commercial_services,,http://www.hsflowers.ca/,Phone: (604) 228-0113,M-F: 9:30 am - 6:30 pm; Sat: 10 am - 6 pm; Sun: Closed,N,,UEL,Services,,,,RACHELW,20221205225219,{BCFD2C0A-F37C-4E19-AE77-2548C744EC5F},,,,,-123.243636,49.266226
VPOI10223,,International Food Court,,,,,cafe,,,,Daily: 10 am - 10 pm,N,,UEL,Services,,,,RACHELW,20221205225219,{EE532DE8-A6D9-462E-A8D1-C1261E530E76},,,,,-123.242809,49.266633
VPOI10131,,Only U Cafe,,,,,cafe,,http://www.facebook.com/pages/Only-U-Cafe/431021496919221,Phone: (604) 221-6511,M-F: 9 am - 4 pm; Sat-Sun: 9 am - 3 pm,N,,UEL,Services,,,,RACHELW,20221205225219,{DA6EDE95-BFE1-4213-8589-98BDF024B62F},,,,,-123.242381,49.265977
VPOI10177,,McDonald's,,,,,cafe,,http://www.mcdonalds.ca/ca/en.html,Phone: (604) 221-2570,24hrs,N,,UEL,Services,,,,RACHELW,20221205225219,{A6B4ED04-0D19-4506-9D91-9A183E92EC75},,,,,-123.242512,49.266705
VPOI10132,,Gold's Gym,,,,,commercial_services,,http://goldsgymbc.ca/,Phone: (604) 224-4699; Email: info@goldsgymbc.ca,M-F: 6 am - 10:30 pm; Sat-Sun: 8 am - 8 pm,N,,UEL,Services,,,,RACHELW,20221205225219,{63324E0A-ADB6-4EA6-88EC-12F84D3058CB},,,,,-123.242308,49.26632
VPOI10180,,H-Mart,,,,,minimart,,http://www.hmart.ca/main/frame.php,,Daily: 9 am - 10 pm,N,,UEL,Food,,,,RACHELW,20221205225219,{FA61C464-2C9E-47F3-BACA-1EA54D64A2C8},,,,,-123.243084,49.266614
VPOI10408,,CIBC,,,,,bank,,https://locations.cibc.com/bc/vancouver/05800?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,Phone: (604) 221-3550; Fax: (604) 224-5781; Toll-free: 1-800-465-2422,M-S: 9:30 am - 5 pm; Sun: Closed,N,,UEL,Services,,,,RACHELW,20221205225219,{40AA7547-784E-4092-97DE-8C4A189D08C9},,,,,-123.243781,49.26641
VPOI10126,VAD11106,The Bike Kitchen,,,,,commercial_services,,http://thebikekitchen.com/,"Phone: (604) 827-7333
; Email : bikekitchen@gmail.com",M-F: 10 am - 6 pm; Sat: 11 am - 6 pm; Sun: Closed,N,,Current,Services,,,,RACHELW,20221205225220,{AE25875E-79BD-4A5E-BBEC-1D5A727A6054},,,,,-123.250513,49.26712
VPOI10128,,One More Sushi ,,,,,restaurant,,http://onemoresushi.ca/,Phone: (604) 228-9772; Fax: (604) 228-9773,M-F: 12 pm - 7:45 pm; Sat-Sun: Closed,N,,UEL,Services,,,,RACHELW,20221205225219,{DAC37D9B-7071-45C1-9235-084AF94B5290},,,,,-123.242527,49.266024
VPOI10129,,Subway University Village,,,,,cafe,,http://www.food.ubc.ca/place/subway/,Phone: (604) 620-8948,M-F: 7 am - 10 pm; Sat-Sun: 9 am - 10 pm,N,,UEL,Services,,,,RACHELW,20221205225219,{A2E6A5A5-B442-4DA4-9895-1F99489415BC},,,,,-123.243203,49.265896
VPOI10130,,Booster Juice,,,,,cafe,,http://boosterjuice.com/,Phone: (604) 568-6603,M-Sat: 8 am - 8 pm; Sun: 10 am - 6 pm,N,,UEL,Services,,,,RACHELW,20221205225219,{6AD34C9D-6C74-4765-B5DB-A82F7DB204B8},,,,,-123.242835,49.266075
VPOI10229,VAD10259,"Audiology & Speech Sciences, School of",,,,,faculty/school,,http://audiospeech.ubc.ca/,Phone: (604) 822-5591; Email: inquiry@audiospeech.ubc.ca; Fax: (604) 822-6569,,N,,Current,Civic,,,,TOML,20221219203141,{2E36930C-8F95-4C07-8313-3B89F11A61B8},,,,,-123.246244,49.265385
VPOI10230,VAD11052,"Kinesiology, School of",,,,,faculty/school,,http://kin.educ.ubc.ca/,Phone: (604) 822-9192; Email: ubc.kin@ubc.ca; Fax: (604) 822-6842,,N,,Current,Civic,,,,TOML,20221219203141,{26A582A1-AD64-4162-AF5E-237F70428690},,,,,-123.247849,49.266702
VPOI10231,VAD10023,"Library, Archival & Information Studies, School of (iSchool@UBC)",,,,,faculty/school,,http://slais.ubc.ca/,Phone: (604) 822-2404; Email: ischool.info@ubc.ca,,N,,Current,Civic,,,,TOML,20221219203141,{C48C4266-9B95-4DB0-8194-899F2843717E},,,,,-123.252686,49.267529
VPOI10084,VAD11141,Neptune Chinese Kitchen,,,,,restaurant,,https://www.neptunegroup.ca/ck-ubc,Phone: (604) 559-7098,M-Sa: 11 am - 12 am; Sun: Closed,Y,,Current,Services,,,,RACHELW,20221205225220,{67C359FB-AFAC-49AB-8ECC-702F52617800},,,,,-123.235952,49.254185
VPOI10088,,Dollar "N" Plus ,,,,,retail,,https://www.vancouverdollarstore.ca/,Phone: (604) 228-9818,Daily: 9 am - 9 pm,N,,UEL,Retail,,,,RACHELW,20221205225219,{0F3B00D4-6349-49D9-8914-43BDC29348FD},,,,,-123.242181,49.266045
VPOI10089,VAD11143,Shoppers Drug Mart Village Square,,,,,retail,,https://stores.shoppersdrugmart.ca/en/store/2247/?utm_source=G&utm_medium=lpm&utm_campaign=LPM%20_SDM,Phone: (604) 224-3086,M-Sat: 8 am - 12 am; Sun: Closed,Y,,Current,Retail,,,,RACHELW,20221205225220,{E4AE09ED-4C63-4150-B05D-C7AB72064370},,,,,-123.236468,49.254056
VPOI10206,,University Village various venues,,,,,retail,,,,,N,,UEL,Retail,,,,RACHELW,20221205225219,{A01DDBB6-E019-44DD-9E9F-659EED5E845A},,,,,-123.242792,49.266261
VPOI10117,VAD10886,Telus Studio Theatre,,,,,attraction,,http://chancentre.com/about/,,,N,,Current,Civic,,,,TOML,20221219203413,{B7562F63-F65A-4BD5-9BB7-5A86C01BAE65},,,,,-123.255071,49.269781
VPOI10118,VAD10886,Royal Bank Cinema,,,,,attraction,,http://chancentre.com/about/,,,N,,Current,Civic,,,,TOML,20221219203413,{EDD99735-EF8E-448D-9B52-D75976CECD4C},,,,,-123.255071,49.269781
VPOI10119,VAD10886,Chan Shun Concert Hall,,,,,attraction,,http://chancentre.com/about/,,,N,,Current,Civic,,,,TOML,20221219203413,{DFEF43A3-3B2A-4E02-B556-9E428AFF49B9},,,,,-123.255071,49.269781
VPOI10357,VAD11138,PhysioWorks,,,,,medical,,http://ptworks.ca/,Phone: (604) 566-2222,M-F: 7 am - 7 pm; Sat: 9 am - 2 pm,,,Current,Civic,,GISSTUD1,20180706191934,RACHELW,20221205225220,{06878151-F29D-42A8-963F-ACFDE66248B1},,,,,-123.236155,49.254058
VPOI10237,VAD10014,"Business, Sauder School of",,,,,faculty/school,,http://www.sauder.ubc.ca/,Phone: (604) 822-8500; Fax: (604) 822-8468,M-F: 8:30 am to 4:30 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221219203141,{247F67DE-EC59-4A79-A662-78310CE1079D},,,,,-123.253575,49.264917
VPOI10295,VAD10282,"Architecture & Landscape Architecture, School of (SALA)",,,,,faculty/school,,https://sala.ubc.ca/,Phone: (604) 827-7252,,N,,Current,Civic,,,,TOML,20221219203141,{8D4F6672-E7DE-4F5E-A9DF-187BCA220A21},,,,,-123.255948,49.267604
VPOI10344,VAD10490,Law Library,,,,,library,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/482.jpg,http://www.library.ubc.ca/law,Information Desk: (604) 822-2275,M-F: 9 am - 5 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221219203334,{62E60E57-91DA-4FC7-AB5E-52DD5551F936},,,,,-123.25298,49.270037
VPOI10091,VAD11106,Food Court,Food Court,,,restaurant,restaurant,,,,,N,,Current,Services,,,,RACHELW,20221205225220,{EAFB3E66-E4B0-4F95-8BE9-21787EAF0C0A},,,,,-123.24976,49.267392
VPOI10025,VAD10490,Law Cafe,,,,,cafe,,https://food.ubc.ca/places/law-cafe/,Phone: (604) 827-1524,M-F: 7:30 am - 7:30 pm; Sat-Sun: Closed,N,,Current,Services,,,,TOML,20221219203334,{956F1C39-BFB2-4019-96BD-556649DAFA3E},,,,,-123.253654,49.269952
VPOI10247,,Bank of Montreal,,,,,bank,,https://branches.bmo.com/bc/vancouver/b0811/,Phone: (604) 665-7076; Fax: (604) 222-4500,M-F: 10 am - 5 pm; Sat-Sun: Closed,N,,UEL,Services,,,,RACHELW,20221205225219,{F52A5421-5A1A-4500-AF33-9A75F12B0E51},,,,,-123.243405,49.265965
VPOI10325,,Staples,,,,,commercial_services,,http://www.staples.ca/,Phone: (604) 221-4780,M-Sat: 10 am - 6 pm; Sun: 11 am - 5 pm,N,,UEL,Services,,,,RACHELW,20221205225219,{03D825B4-91EA-44E2-861C-6C8F6E6FC4C4},,,,,-123.242197,49.26626
VPOI10326,,Granville Island Produce at University,,,,,grocery,,,Phone: (604) 677-3388,W-M: 9 am - 6 pm; Tu: 9 am -7 pm,N,,UEL,Food,,,,RACHELW,20221205225219,{25BDA999-7AD3-4761-8D8B-B9B1A3572D9E},,,,,-123.243002,49.265752
VPOI10327,,House of Vision,,,,,retail,,http://houseofvisionoptical.com/,Phone: (604) 225-0708; Email: houseofvisionoptical@gmail.com; Fax: (604) 225-0709,M-Th: 10 am - 6:30 pm; Fri-Sun: Closed ,N,,UEL,Retail,,,,RACHELW,20221205225219,{1D71454C-4EF0-4A41-98F5-D12E2E9D9ABB},,,,,-123.242308,49.266
VPOI10328,,Prime News,,,,,retail,,,Phone: (604) 221-1197,M-Th: 10 am - 7 pm; Fri: 10 am - 9 pm; Sat: 11 am - 7 pm,N,,UEL,Retail,,,,RACHELW,20221205225219,{3550F4F1-154F-4A37-8FDE-306DEF03CC59},,,,,-123.24304,49.266004
VPOI10329,,Little Mountain Learning Academy ,,,,,commercial_services,,http://www.lmacademics.com/,Phone: (604) 221-2363,M-F: 9 am - 6 pm; Sat-Sun: Closed,N,,UEL,Services,,,,RACHELW,20221205225219,{F2847F81-898E-44AF-9E16-C9ACD8BDCF49},,,,,-123.243049,49.265798
VPOI10172,VAD11106,Sprouts,,,,,minimart,,http://www.ubcsprouts.ca/,,M-F: 9:30 am - 4:30 pm; Sat-Sun: Closed,N,,Current,Food,,,,RACHELW,20221205225220,{6748F4B0-0183-4AA5-800E-057C9DC121FC},,,,,-123.249883,49.267353
VPOI10410,,University Pharmacy,,,,,pharmacy,,https://www.universitypharmacy.net/?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Phone: (604) 224-3202,M-F: 9 am - 5 pm; Sat-Sun: 10 am - 5 pm,N,,UEL,Retail,,,,RACHELW,20221205225219,{B2342FB8-672A-4CB7-8286-C61C42710B87},,,,,-123.243272,49.266495
VPOI10371,VAD11139,Virtuous Pie,,,,,restaurant,,https://virtuouspie.com/locations/canada/ubc-wesbrook-village/,Phone: (604) 428-1060,Daily: 12 am - 9 pm,,,Current,Services,,GISSTUD1,20180706192943,RACHELW,20221205225220,{D05BF436-B770-487F-BC75-148894D7CA22},,,,,-123.235873,49.254085
VPOI10411,,Canada Post,,,,,campus_services,,https://www.canadapost.ca/cpotools/apps/fpo/personal/findPostOfficeDetail?outletId=%20g96d22b232dff9697_0000104776,Phone: 1 (800) 267-1177,M-F: 9 am - 5 pm; Sat: 10 am - 5 pm; Sun: 12 pm - 4 pm,,,UEL,Civic,,GISSTUD1,20180117190927,RACHELW,20221205225219,{11425FA7-EA43-48FC-9A2A-B10A0EEBECC3},,,,,-123.243196,49.266509
VPOI10293,VAD10490,"Law, Peter A. Allard School of",,,,,faculty/school,,http://www.allard.ubc.ca,Phone: (604) 822-3151; Fax: (604) 822-8108,M-F: 8:30 am to 4:30 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20221219203141,{2562E568-1FBA-4208-96F7-3508709D2C5D},,,,,-123.253515,49.269948
VPOI10243,VAD10210,"Social Work, School of",,,,,faculty/school,,http://socialwork.ubc.ca/,Phone: (604) 822-2255; Fax: (604) 822-8656,,N,,Current,Civic,,,,TOML,20221219203141,{FFA20459-9444-4D57-8C27-32CD5F2C6E3D},,,,,-123.255098,49.264479
VPOI10156,VAD11126,"Nursing, School of",,,,,faculty/school,,https://nursing.ubc.ca/,Phone: (604) 822-7417; Email: https://nursing.ubc.ca/questions/contact-us; Fax: (604) 822-7466,,N,,Current,Civic,,,,TOML,20221219203141,{C0D91878-104E-44CA-866C-D8A06A3D97A5},,,,,-123.245961,49.26413
VPOI10157,VAD10401,"Population and Public Health, School of (SPPH)",,,,,faculty/school,,http://spph.ubc.ca/,Phone: (604) 822-2772; Email: info@spph.ubc.ca; Fax: (604) 822-4994,,N,,Current,Civic,,,,TOML,20221219203141,{75E4E743-70AC-46DE-B268-8B092CBF115D},,,,,-123.2484,49.264256
VPOI10297,,University VIllage Medical Clinic,,,,,medical,,http://www.universityvillageclinic.com/,Phone: (604) 222-2273,M-F: 8 am - 5pm; Sat-Sun: Closed,N,,UEL,Civic,,,,RACHELW,20221205225219,{B258A2B3-E108-4171-9ECC-5E1C67BE0863},,,,,-123.242255,49.266342
VPOI10284,VAD10128,Tea House,Nitobe Garden,,,,garden,,,,,N,,Current,Civic,,,,TOML,20230110174122,{45F6BBB2-E357-44CB-9DA2-48CB70AED4D1},,,,,-123.259098,49.266185
VPOI10053,,Wyman Plaza,Wyman Plaza,,,garden,plaza,,,,,N,,Current,Civic,,,,TOML,20230110174122,{774893D5-B77F-4A92-B845-016107AA90EE},,,,,-123.255109,49.267612
VPOI10125,,The Bosque,The Bosque,,,garden,park,,,,,N,,Current,Civic,,,,TOML,20230110174122,{46923F7E-8299-49DD-9A58-32EECE15F9D1},,,,,-123.251216,49.26723
VPOI10099,VAD10276,Tim Hortons Forestry,,,,cafe,cafe,,http://www.food.ubc.ca/place/tim-hortons/,Phone: (604) 822-1953,M-F: 7 am - 6 pm; Sat-Sun: Closed ,N,,Current,Services,,,,TOML,20230110173852,{9B07E362-B46E-4B61-8109-1AD00322551E},,,,,-123.248431,49.260189
VPOI10417,VAD11063,UBC Bus Exchange,Diesel Bus Loop,,,Transit,transit,,,,,N,,Current,Civic,,,,TOML,20230110174122,{A191FB2E-99A3-47D2-B6B8-5ED4692D2B7F},,,,,-123.247449,49.267443
VPOI10007,,Flag Pole Plaza,Flag Pole Plaza,,,garden,plaza,,,,,N,,Current,Civic,,,,TOML,20230110174122,{B9A69572-38BE-44F9-857A-061B3CC52380},,,,,-123.256185,49.268916
VPOI10008,,Lutheran Campus Centre,,,,,worship,,,Phone: (604) 224-1614,,N,,UEL,Civic,,,,TOML,20230110174122,{E517453C-07E6-4B2B-AF6E-277F23594CC7},,,,,-123.245249,49.266712
VPOI10216,VAD10128,Nitobe Memorial Garden,,,,garden,garden,http://www.infrastructuredevelopment.ubc.ca/rrs2/photos/476.jpg,http://www.botanicalgarden.ubc.ca/nitobe,Phone: (604) 822-6038; Email: garden.nitobe@ubc.ca,W-Sun: 10 am - 2 pm (Oct-Mar); W-Sun: 10 am - 5 pm (Apr-Sept);,N,,Current,Civic,,,,TOML,20230110174122,{A1A19D09-2848-44D9-A9FA-33CDE1564FA4},,,,,-123.259681,49.266386
VPOI10133,VAD11103,Farmer's Market,,,,,farmers market,,http://ubcfarm.ubc.ca/food-production/farm-markets/,Email: farm.team@ubc.ca,Wed: 10 am - 2 pm (Jun-Nov),N,,Current,Retail,,,,TOML,20230110174122,{372E8D82-2F79-484D-9F38-6A1D13279E43},,,,,-123.250424,49.265438
VPOI10248,VAD11145,YMCA Child Care,YMCA,,,,child_care,,https://gv.ymca.ca/Locations/Area-One/UBC/Vista-Point-YMCA-Child-Care,Phone: (604) 320-5818; Email: childcare@gv.ymca.ca; Email: vistapoint@gv.ymca.ca,,Y,,Current,Civic,<Null>,,,TOML,20230110183421,{1B337C1E-FC47-4B19-BB72-23E63119EC13},,,,,-123.24013,49.261643
VPOI10428,VAD11180,Brock Mini Mart,,,,,minimart,,,Phone: (604) 822-5494,,N,,Current,Food,,RACHELW,20210430002334,TOML,20230113231448,{88E2326D-69A3-417F-8A9E-1D00B56F15E2},,,,,-123.252811,49.268964
VPOI10442,VAD11180,Brock Cafe,,,,,cafe,,,Phone: (604) 827-1524,<Null>,N,,Current,Services,,RACHELW,20210727034403,TOML,20230113231448,{D018ADD3-6E1E-45D1-BE53-D6372B91ED12},,,,,-123.252766,49.268929
VPOI10402,VAD10816,Berwick Preschool,Berwick,,,,child_care,,http://www.hr.ubc.ca/housing-relocation/family-care/,Phone: (604) 822-6616; Email: berwick@develop.bc.ca,,N,,Current,Civic,,,,TOML,20230110183421,{C186C61F-C78D-4D18-A918-1A23B29DA06A},,,,,-123.239348,49.260495
VPOI10353,VAD10421,Kids Club Jr. Child Care,Kids Club Jr. ,,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,<p>Kids Club Jr. Child Care Services Centre</p>,,,TOML,20230113231448,{1998222A-E16A-43F4-A4DA-2BDEC0A9B56D},,,,,-123.235445,49.26215
VPOI10063,VAD10138,Kids Club Child Care,Kids Club,,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,<p>Kids Club Child Care Services Centre</p>,,,TOML,20230113231448,{DA9C668E-C6DB-410E-BD7A-1381D75CC9CC},,,,,-123.234812,49.26173
VPOI10015,VAD10724,Royal Canadian Mounted Police,RCMP,,,,campus_services,http://ubyssey.ca/wp-content/uploads/2011/06/wpid-RCMP-office_20101003_Colin-Chia.jpg,http://university.bc.rcmp-grc.gc.ca/,Non Emergency Phone: (604) 224-1322; Fax: (604) 224-4759,M-F: 8 am - 4 pm; Sat-Sun: Closed,N,,Current,Civic,,,,TOML,20230110183421,{3E6E652D-DAD3-4320-AC47-FE146500134C},,,,,-123.238541,49.25902
VPOI10289,VAD10687,Acadia Child Care,Acadia,CCS3,,,child_care,,https://childcare.ubc.ca/,Phone: (604) 822-5343; Email: childcare@housing.ubc.ca; Fax: (604) 822-9195,,N,,Current,Civic,<p>Acadia Child Care Services Centre</p> ,,,TOML,20230113231448,{EDCF1E78-D4EB-4569-A13D-1079AB27B292},,,,,-123.234755,49.260817
